,nB/n0,sigma field (MeV),omega field (MeV),rho field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Neutron chem pot,Proton chem pot,electron chem pot,muon chem pot,P (MeV/fm3),E Dens (MeV/fm3)
511,5.380000000000,86.169365454369,119.386698224354,-0.768688891244,0.000000000000,543.652536285671,298.447617368372,248.098609210127,224.479971249106,0.858045150402,0.141954849598,0.081549044114,0.060405805484,2029.126243012435,1781.027109616126,248.099133396309,248.099133396309,568.539632845491,1101.775673142437
512,5.390000000000,86.186984042718,119.586111685711,-0.767550297969,0.000000000000,543.985532955250,298.644460554456,248.248153264570,224.645238541282,0.858027971729,0.141972028271,0.081545025978,0.060427002293,2031.867667869097,1783.618990734114,248.248677134984,248.248677134984,570.798216279835,1104.882663364960
513,5.400000000000,86.204530684355,119.785418398600,-0.766416418293,0.000000000000,544.318132079714,298.841012615001,248.397483627068,224.810247702945,0.858010902265,0.141989097735,0.081540989497,0.060448108239,2034.607649875435,1786.209642692891,248.398007182544,248.398007182544,573.059802988599,1107.993847308877
514,5.410000000000,86.222005851033,119.984618366886,-0.765287224412,0.000000000000,544.650334786603,299.037274791436,248.546601196180,224.974999869258,0.857993941027,0.142006058973,0.081536935006,0.060469123967,2037.346188028062,1788.799063590516,248.547124437546,248.547124437546,575.324387726577,1111.109222765624
515,5.420000000000,86.239410010278,120.183711594817,-0.764162688745,0.000000000000,544.982142198782,299.233248315922,248.695506863785,225.139496166788,0.857977087044,0.142022912956,0.081532862837,0.060490050119,2040.083281346346,1791.387251554483,248.696029791863,248.696029791863,577.591965262809,1114.228787525115
516,5.430000000000,86.256743625431,120.382698087016,-0.763042783925,0.000000000000,545.313555434457,299.428934411453,248.844201515152,225.303737713588,0.857960339356,0.142039660644,0.081528773313,0.060510887331,2042.818928872125,1793.974204741367,248.844724130759,248.844724130759,579.862530380488,1117.352539375782
517,5.440000000000,86.274007155699,120.581577848490,-0.761927482800,0.000000000000,545.644575607202,299.624334291952,248.992686029003,225.467725619295,0.857943697013,0.142056302987,0.081524666757,0.060531636230,2045.553129669441,1796.559921336487,248.993208332954,248.993208332954,582.136077876873,1120.480476104612
518,5.450000000000,86.291201056200,120.780350884620,-0.760816758433,0.000000000000,545.975203825982,299.819449162363,249.140961277592,225.631460985215,0.857927159075,0.142072840925,0.081520543484,0.060552297440,2048.285882824261,1799.144399553565,249.141483270696,249.141483270696,584.412602563195,1123.612595497173
519,5.460000000000,86.308325778008,120.979017201164,-0.759710584093,0.000000000000,546.305441195169,300.014280218747,249.289028126762,225.794944904410,0.857910724614,0.142089275386,0.081516403808,0.060572871578,2051.017187444215,1801.727637634390,249.289549809825,249.289549809825,586.692099264575,1126.748895337648
520,5.470000000000,86.325381768203,121.177576804257,-0.758608933263,0.000000000000,546.635288814569,300.208828648376,249.436887436019,225.958178461788,0.857894392712,0.142105607288,0.081512248035,0.060593359254,2053.747042658335,1804.309633848490,249.437408809844,249.437408809844,588.974562819925,1129.889373408878
521,5.480000000000,86.342369469907,121.376029700409,-0.757511779627,0.000000000000,546.964747779444,300.403095629821,249.584540058596,226.121162734188,0.857878162458,0.142121837542,0.081508076469,0.060613761073,2056.475447616792,1806.890386492812,249.585061123980,249.585061123980,591.259988081880,1133.034027492383
522,5.490000000000,86.359289322335,121.574375896503,-0.756419097077,0.000000000000,547.293819180531,300.597082333043,249.731986841514,226.283898790458,0.857862032955,0.142137967045,0.081503889410,0.060634077634,2059.202401490647,1809.469893891395,249.732507599252,249.732507599252,593.548369916697,1136.182855368399
