,nB/n0,cs^2 - ce^2,Neutron d chem pot,Proton d chem pot,electron d chem pot,muon d chem pot,Proton d tilde,muon d tilde,sigma partial nb,omega partial nb,rho partial nb,phi partial nb,Neutron d eff,Proton d eff
116,1.430000000000,0.010108150549,0.000095916501,0.000040290393,0.000027739638,0.000011919653,0.000027886470,0.000111736486,0.000024694557,0.000020164698,0.000001267861,0.000000000000,-0.000143365604,-0.000216946886
117,1.440000000000,0.010441766235,0.000097266639,0.000041307325,0.000027641248,0.000011984689,0.000028318065,0.000112923198,0.000024604159,0.000020161383,0.000001256205,0.000000000000,-0.000142057188,-0.000215806607
118,1.450000000000,0.010781325105,0.000098627028,0.000042341442,0.000027544492,0.000012048898,0.000028741093,0.000114122622,0.000024512011,0.000020157857,0.000001244563,0.000000000000,-0.000140735824,-0.000214646643
119,1.460000000000,0.011126656457,0.000099997641,0.000043393029,0.000027449326,0.000012112282,0.000029155287,0.000115334685,0.000024418093,0.000020154129,0.000001232942,0.000000000000,-0.000139401603,-0.000213466874
120,1.470000000000,0.011477575508,0.000101378430,0.000044462339,0.000027355705,0.000012174841,0.000029560385,0.000116559294,0.000024322385,0.000020150208,0.000001221348,0.000000000000,-0.000138054637,-0.000212267205
121,1.480000000000,0.011833883358,0.000102769325,0.000045549598,0.000027263589,0.000012236575,0.000029956138,0.000117796338,0.000024224873,0.000020146104,0.000001209789,0.000000000000,-0.000136695057,-0.000211047559
122,1.490000000000,0.012195367160,0.000104170236,0.000046655000,0.000027172934,0.000012297485,0.000030342302,0.000119045685,0.000024125541,0.000020141823,0.000001198269,0.000000000000,-0.000135323015,-0.000209807885
123,1.500000000000,0.012561800047,0.000105581053,0.000047778711,0.000027083701,0.000012357570,0.000030718642,0.000120307185,0.000024024378,0.000020137374,0.000001186795,0.000000000000,-0.000133938680,-0.000208548154
124,1.510000000000,0.012932941278,0.000107001643,0.000048920863,0.000026995849,0.000012416829,0.000031084931,0.000121580663,0.000023921372,0.000020132766,0.000001175370,0.000000000000,-0.000132542245,-0.000207268363
125,1.520000000000,0.013308536549,0.000108431850,0.000050081559,0.000026909339,0.000012475261,0.000031440952,0.000122865929,0.000023816516,0.000020128004,0.000001164000,0.000000000000,-0.000131133921,-0.000205968533
126,1.530000000000,0.013688317988,0.000109871499,0.000051260870,0.000026824133,0.000012532866,0.000031786496,0.000124162767,0.000023709804,0.000020123096,0.000001152689,0.000000000000,-0.000129713940,-0.000204648711
127,1.540000000000,0.014072004592,0.000111320391,0.000052458834,0.000026740193,0.000012589641,0.000032121365,0.000125470943,0.000023601231,0.000020118049,0.000001141442,0.000000000000,-0.000128282555,-0.000203308969
128,1.550000000000,0.014459302600,0.000112778306,0.000053675457,0.000026657482,0.000012645587,0.000032445368,0.000126790201,0.000023490796,0.000020112870,0.000001130261,0.000000000000,-0.000126840039,-0.000201949409
129,1.560000000000,0.014849905803,0.000114245002,0.000054910713,0.000026575963,0.000012700701,0.000032758325,0.000128120264,0.000023378500,0.000020107563,0.000001119151,0.000000000000,-0.000125386686,-0.000200570156
